language,cell,period,head_lemma,cooccurrence_count
Ukrainian,2pl_vy_true_plural,2014_2021,повірити,1
Ukrainian,2pl_vy_true_plural,2014_2021,позбавлений,1
Ukrainian,2pl_vy_true_plural,2014_2021,показувати,1
Ukrainian,2pl_vy_true_plural,2014_2021,получити,1
Ukrainian,2pl_vy_true_plural,2014_2021,помастити,1
Ukrainian,2pl_vy_true_plural,2014_2021,померти,1
Ukrainian,2pl_vy_true_plural,2014_2021,попереджати,1
Ukrainian,2pl_vy_true_plural,2014_2021,послати,1
Ukrainian,2pl_vy_true_plural,2014_2021,поспішати,1
Ukrainian,2pl_vy_true_plural,2014_2021,пошкодувати,1
Ukrainian,2pl_vy_true_plural,2014_2021,привіт,1
Ukrainian,2pl_vy_true_plural,2014_2021,принести,1
Ukrainian,2pl_vy_true_plural,2014_2021,просити,1
Ukrainian,2pl_vy_true_plural,2014_2021,піднесення,1
Ukrainian,2pl_vy_true_plural,2014_2021,піднятися,1
Ukrainian,2pl_vy_true_plural,2014_2021,піти,1
Ukrainian,2pl_vy_true_plural,2014_2021,радісно,1
Ukrainian,2pl_vy_true_plural,2014_2021,раний,1
Ukrainian,2pl_vy_true_plural,2014_2021,розминутися,1
Ukrainian,2pl_vy_true_plural,2014_2021,розпадатися,1
Ukrainian,2pl_vy_true_plural,2014_2021,себе,1
Ukrainian,2pl_vy_true_plural,2014_2021,скаржитися,1
Ukrainian,2pl_vy_true_plural,2014_2021,слухати,1
Ukrainian,2pl_vy_true_plural,2014_2021,смішно,1
Ukrainian,2pl_vy_true_plural,2014_2021,сон,1
Ukrainian,2pl_vy_true_plural,2014_2021,спасибо,1
Ukrainian,2pl_vy_true_plural,2014_2021,спілкуватися,1
Ukrainian,2pl_vy_true_plural,2014_2021,ставити,1
Ukrainian,2pl_vy_true_plural,2014_2021,стояти,1
Ukrainian,2pl_vy_true_plural,2014_2021,сіль,1
Ukrainian,2pl_vy_true_plural,2014_2021,так,1
Ukrainian,2pl_vy_true_plural,2014_2021,такніхтонекох,1
Ukrainian,2pl_vy_true_plural,2014_2021,там,1
Ukrainian,2pl_vy_true_plural,2014_2021,те,1
Ukrainian,2pl_vy_true_plural,2014_2021,тычут,1
Ukrainian,2pl_vy_true_plural,2014_2021,уявляти,1
Ukrainian,2pl_vy_true_plural,2014_2021,ходити,1
Ukrainian,2pl_vy_true_plural,2014_2021,хорист,1
Ukrainian,2pl_vy_true_plural,2014_2021,хорошего,1
Ukrainian,2pl_vy_true_plural,2014_2021,хотіти,1
Ukrainian,2pl_vy_true_plural,2014_2021,хотітися,1
Ukrainian,2pl_vy_true_plural,2014_2021,цілувати,1
Ukrainian,2pl_vy_true_plural,2014_2021,шкодувати,1
Ukrainian,2pl_vy_true_plural,2014_2021,шукати,1
Ukrainian,2pl_vy_true_plural,2014_2021,я,1
Ukrainian,2pl_vy_true_plural,2014_2021,інтерв'ю,1
Ukrainian,2pl_vy_true_plural,post_2022,бачити,9
Ukrainian,2pl_vy_true_plural,post_2022,бути,5
Ukrainian,2pl_vy_true_plural,post_2022,знати,5
Ukrainian,2pl_vy_true_plural,post_2022,root,3
Ukrainian,2pl_vy_true_plural,post_2022,немати,3
Ukrainian,2pl_vy_true_plural,post_2022,розповісти,3
Ukrainian,2pl_vy_true_plural,post_2022,хотітися,3
Ukrainian,2pl_vy_true_plural,post_2022,входити,2
Ukrainian,2pl_vy_true_plural,post_2022,добре,2
Ukrainian,2pl_vy_true_plural,post_2022,живий,2
Ukrainian,2pl_vy_true_plural,post_2022,лежати,2
Ukrainian,2pl_vy_true_plural,post_2022,любити,2
Ukrainian,2pl_vy_true_plural,post_2022,могти,2
Ukrainian,2pl_vy_true_plural,post_2022,приносити,2
Ukrainian,2pl_vy_true_plural,post_2022,піти,2
Ukrainian,2pl_vy_true_plural,post_2022,тупотіти,2
Ukrainian,2pl_vy_true_plural,post_2022,ходити,2
Ukrainian,2pl_vy_true_plural,post_2022,хто,2
Ukrainian,2pl_vy_true_plural,post_2022,%,1
Ukrainian,2pl_vy_true_plural,post_2022,бити,1
Ukrainian,2pl_vy_true_plural,post_2022,благати,1
Ukrainian,2pl_vy_true_plural,post_2022,блюз,1
Ukrainian,2pl_vy_true_plural,post_2022,вдячний,1
Ukrainian,2pl_vy_true_plural,post_2022,вести,1
Ukrainian,2pl_vy_true_plural,post_2022,взяти,1
Ukrainian,2pl_vy_true_plural,post_2022,взірець,1
Ukrainian,2pl_vy_true_plural,post_2022,видно,1
Ukrainian,2pl_vy_true_plural,post_2022,вистити,1
Ukrainian,2pl_vy_true_plural,post_2022,втрачати,1
Ukrainian,2pl_vy_true_plural,post_2022,втриматися,1
Ukrainian,2pl_vy_true_plural,post_2022,війна,1
Ukrainian,2pl_vy_true_plural,post_2022,віршик,1
Ukrainian,2pl_vy_true_plural,post_2022,вітати,1
Ukrainian,2pl_vy_true_plural,post_2022,говорити,1
Ukrainian,2pl_vy_true_plural,post_2022,голосний,1
Ukrainian,2pl_vy_true_plural,post_2022,готовий,1
Ukrainian,2pl_vy_true_plural,post_2022,де,1
Ukrainian,2pl_vy_true_plural,post_2022,дивитися,1
Ukrainian,2pl_vy_true_plural,post_2022,доказ,1
Ukrainian,2pl_vy_true_plural,post_2022,думати,1
Ukrainian,2pl_vy_true_plural,post_2022,дякувати,1
Ukrainian,2pl_vy_true_plural,post_2022,жах,1
Ukrainian,2pl_vy_true_plural,post_2022,жилати,1
Ukrainian,2pl_vy_true_plural,post_2022,жінка,1
Ukrainian,2pl_vy_true_plural,post_2022,забути,1
Ukrainian,2pl_vy_true_plural,post_2022,заменути,1
Ukrainian,2pl_vy_true_plural,post_2022,запевняти,1
Ukrainian,2pl_vy_true_plural,post_2022,засинати,1
Ukrainian,2pl_vy_true_plural,post_2022,захотіти,1
Ukrainian,2pl_vy_true_plural,post_2022,зварити,1
Ukrainian,2pl_vy_true_plural,post_2022,змогти,1
Ukrainian,2pl_vy_true_plural,post_2022,казати,1
Ukrainian,2pl_vy_true_plural,post_2022,класти,1
Ukrainian,2pl_vy_true_plural,post_2022,крикнути,1
Ukrainian,2pl_vy_true_plural,post_2022,кружляти,1
Ukrainian,2pl_vy_true_plural,post_2022,кінь,1
Ukrainian,2pl_vy_true_plural,post_2022,ламатися,1
Ukrainian,2pl_vy_true_plural,post_2022,льві,1
Ukrainian,2pl_vy_true_plural,post_2022,мама,1
Ukrainian,2pl_vy_true_plural,post_2022,мати,1
Ukrainian,2pl_vy_true_plural,post_2022,ми,1
Ukrainian,2pl_vy_true_plural,post_2022,мріяти,1
Ukrainian,2pl_vy_true_plural,post_2022,набриднути,1
Ukrainian,2pl_vy_true_plural,post_2022,нагадувати,1
Ukrainian,2pl_vy_true_plural,post_2022,написани,1
Ukrainian,2pl_vy_true_plural,post_2022,наш,1
Ukrainian,2pl_vy_true_plural,post_2022,нести,1
Ukrainian,2pl_vy_true_plural,post_2022,обирати,1
Ukrainian,2pl_vy_true_plural,post_2022,ок,1
Ukrainian,2pl_vy_true_plural,post_2022,оповіти,1
Ukrainian,2pl_vy_true_plural,post_2022,падати,1
Ukrainian,2pl_vy_true_plural,post_2022,пиридати,1
Ukrainian,2pl_vy_true_plural,post_2022,пишатися,1
Ukrainian,2pl_vy_true_plural,post_2022,поговорити,1
Ukrainian,2pl_vy_true_plural,post_2022,подавати,1
Ukrainian,2pl_vy_true_plural,post_2022,поділитися,1
Ukrainian,2pl_vy_true_plural,post_2022,позбавлений,1
Ukrainian,2pl_vy_true_plural,post_2022,понаносити,1
Ukrainian,2pl_vy_true_plural,post_2022,порахувати,1
Ukrainian,2pl_vy_true_plural,post_2022,посміхатися,1
Ukrainian,2pl_vy_true_plural,post_2022,потерпіти,1
Ukrainian,2pl_vy_true_plural,post_2022,почути,1
Ukrainian,2pl_vy_true_plural,post_2022,пояснити,1
Ukrainian,2pl_vy_true_plural,post_2022,поїхати,1
Ukrainian,2pl_vy_true_plural,post_2022,приїхати,1
Ukrainian,2pl_vy_true_plural,post_2022,пропасти,1
Ukrainian,2pl_vy_true_plural,post_2022,прочитати,1
Ukrainian,2pl_vy_true_plural,post_2022,підходити,1
Ukrainian,2pl_vy_true_plural,post_2022,пісяти,1
Ukrainian,2pl_vy_true_plural,post_2022,роад,1
Ukrainian,2pl_vy_true_plural,post_2022,родити,1
Ukrainian,2pl_vy_true_plural,post_2022,розбитися,1
Ukrainian,2pl_vy_true_plural,post_2022,розказати,1
Ukrainian,2pl_vy_true_plural,post_2022,рятувати,1
Ukrainian,2pl_vy_true_plural,post_2022,сказати,1
Ukrainian,2pl_vy_true_plural,post_2022,скати,1
Ukrainian,2pl_vy_true_plural,post_2022,скерувати,1
Ukrainian,2pl_vy_true_plural,post_2022,скніти,1
Ukrainian,2pl_vy_true_plural,post_2022,слід,1
Ukrainian,2pl_vy_true_plural,post_2022,соромно,1
Ukrainian,2pl_vy_true_plural,post_2022,спимти,1
Ukrainian,2pl_vy_true_plural,post_2022,ставити,1
Ukrainian,2pl_vy_true_plural,post_2022,стати,1
Ukrainian,2pl_vy_true_plural,post_2022,стояти,1
Ukrainian,2pl_vy_true_plural,post_2022,стріляти,1
Ukrainian,2pl_vy_true_plural,post_2022,суджений,1
Ukrainian,2pl_vy_true_plural,post_2022,так,1
Ukrainian,2pl_vy_true_plural,post_2022,такий,1
Ukrainian,2pl_vy_true_plural,post_2022,там,1
Ukrainian,2pl_vy_true_plural,post_2022,те,1
Ukrainian,2pl_vy_true_plural,post_2022,ти,1
Ukrainian,2pl_vy_true_plural,post_2022,хотіти,1
Ukrainian,2pl_vy_true_plural,post_2022,хтось,1
Ukrainian,2pl_vy_true_plural,post_2022,цікаво,1
Ukrainian,2pl_vy_true_plural,post_2022,чути,1
Ukrainian,2pl_vy_true_plural,post_2022,шукати,1
Ukrainian,2pl_vy_true_plural,post_2022,щасти,1
Ukrainian,2pl_vy_true_plural,post_2022,існувати,1
Ukrainian,2sg,2014_2021,знати,36
Ukrainian,2sg,2014_2021,говорити,22
Ukrainian,2sg,2014_2021,бути,20
Ukrainian,2sg,2014_2021,казати,18
Ukrainian,2sg,2014_2021,могти,14
Ukrainian,2sg,2014_2021,стояти,14
Ukrainian,2sg,2014_2021,любити,13
Ukrainian,2sg,2014_2021,немати,13
Ukrainian,2sg,2014_2021,мати,12
Ukrainian,2sg,2014_2021,бачити,11
Ukrainian,2sg,2014_2021,тримати,11
Ukrainian,2sg,2014_2021,писати,10
Ukrainian,2sg,2014_2021,повертатися,10
Ukrainian,2sg,2014_2021,хотіти,10
Ukrainian,2sg,2014_2021,розуміти,9
Ukrainian,2sg,2014_2021,відкрити,8
Ukrainian,2sg,2014_2021,думати,8
Ukrainian,2sg,2014_2021,стати,8
Ukrainian,2sg,2014_2021,бігти,7
Ukrainian,2sg,2014_2021,вигадати,7
Ukrainian,2sg,2014_2021,пробачити,7
Ukrainian,2sg,2014_2021,піти,7
Ukrainian,2sg,2014_2021,робити,7
Ukrainian,2sg,2014_2021,сказати,7
Ukrainian,2sg,2014_2021,чути,7
Ukrainian,2sg,2014_2021,дивитися,6
Ukrainian,2sg,2014_2021,йти,6
Ukrainian,2sg,2014_2021,написати,6
Ukrainian,2sg,2014_2021,прийти,6
Ukrainian,2sg,2014_2021,шукати,6
Ukrainian,2sg,2014_2021,іти,6
Ukrainian,2sg,2014_2021,брати,5
Ukrainian,2sg,2014_2021,взяти,5
Ukrainian,2sg,2014_2021,дати,5
Ukrainian,2sg,2014_2021,залишитися,5
Ukrainian,2sg,2014_2021,змогти,5
Ukrainian,2sg,2014_2021,знайти,5
Ukrainian,2sg,2014_2021,мусити,5
Ukrainian,2sg,2014_2021,сідати,5
Ukrainian,2sg,2014_2021,я,5
Ukrainian,2sg,2014_2021,53,4
Ukrainian,2sg,2014_2021,впізнавати,4
Ukrainian,2sg,2014_2021,вірити,4
Ukrainian,2sg,2014_2021,давати,4
Ukrainian,2sg,2014_2021,жити,4
Ukrainian,2sg,2014_2021,залишити,4
Ukrainian,2sg,2014_2021,кликати,4
Ukrainian,2sg,2014_2021,навчити,4
Ukrainian,2sg,2014_2021,наш,4
Ukrainian,2sg,2014_2021,пам’ятати,4
Ukrainian,2sg,2014_2021,пити,4
Ukrainian,2sg,2014_2021,побачити,4
Ukrainian,2sg,2014_2021,сидіти,4
Ukrainian,2sg,2014_2021,біженець,3
Ukrainian,2sg,2014_2021,вміти,3
Ukrainian,2sg,2014_2021,впізнати,3
Ukrainian,2sg,2014_2021,входити,3
Ukrainian,2sg,2014_2021,відповісти,3
Ukrainian,2sg,2014_2021,відчувати,3
Ukrainian,2sg,2014_2021,де,3
Ukrainian,2sg,2014_2021,зграти,3
Ukrainian,2sg,2014_2021,кохати,3
Ukrainian,2sg,2014_2021,лишатися,3
Ukrainian,2sg,2014_2021,лишитися,3
Ukrainian,2sg,2014_2021,пахнути,3
Ukrainian,2sg,2014_2021,почути,3
Ukrainian,2sg,2014_2021,пустити,3
Ukrainian,2sg,2014_2021,підходити,3
Ukrainian,2sg,2014_2021,розповісти,3
Ukrainian,2sg,2014_2021,спишати,3
Ukrainian,2sg,2014_2021,схожий,3
Ukrainian,2sg,2014_2021,там,3
Ukrainian,2sg,2014_2021,танцювати,3
Ukrainian,2sg,2014_2021,торкатися,3
Ukrainian,2sg,2014_2021,тікати,3
Ukrainian,2sg,2014_2021,ховати,3
Ukrainian,2sg,2014_2021,ходити,3
Ukrainian,2sg,2014_2021,битися,2
Ukrainian,2sg,2014_2021,бог,2
Ukrainian,2sg,2014_2021,болити,2
Ukrainian,2sg,2014_2021,бороти,2
Ukrainian,2sg,2014_2021,боятися,2
Ukrainian,2sg,2014_2021,брехти,2
Ukrainian,2sg,2014_2021,бувати,2
Ukrainian,2sg,2014_2021,бігити,2
Ukrainian,2sg,2014_2021,вбити,2
Ukrainian,2sg,2014_2021,вважати,2
Ukrainian,2sg,2014_2021,вдивлятися,2
Ukrainian,2sg,2014_2021,вдихати,2
Ukrainian,2sg,2014_2021,вийти,2
Ukrainian,2sg,2014_2021,винний,2
Ukrainian,2sg,2014_2021,виходити,2
Ukrainian,2sg,2014_2021,вкладати,2
Ukrainian,2sg,2014_2021,вмерзти,2
Ukrainian,2sg,2014_2021,вони,2
Ukrainian,2sg,2014_2021,впасти,2
Ukrainian,2sg,2014_2021,вставати,2
Ukrainian,2sg,2014_2021,втрачати,2
Ukrainian,2sg,2014_2021,вчити,2
Ukrainian,2sg,2014_2021,відвертатися,2
Ukrainian,2sg,2014_2021,відповідати,2
Ukrainian,2sg,2014_2021,голитися,2
Ukrainian,2sg,2014_2021,голос,2
Ukrainian,2sg,2014_2021,гуляти,2
Ukrainian,2sg,2014_2021,дертися,2
Ukrainian,2sg,2014_2021,дихати,2
Ukrainian,2sg,2014_2021,довести,2
Ukrainian,2sg,2014_2021,допомогти,2
Ukrainian,2sg,2014_2021,дякувати,2
Ukrainian,2sg,2014_2021,жаліти,2
Ukrainian,2sg,2014_2021,жевріти,2
Ukrainian,2sg,2014_2021,журитися,2
Ukrainian,2sg,2014_2021,жінка,2
Ukrainian,2sg,2014_2021,забути,2
Ukrainian,2sg,2014_2021,задумати,2
Ukrainian,2sg,2014_2021,засранець,2
Ukrainian,2sg,2014_2021,застиглий,2
Ukrainian,2sg,2014_2021,захворати,2
Ukrainian,2sg,2014_2021,здаватися,2
Ukrainian,2sg,2014_2021,знімати,2
Ukrainian,2sg,2014_2021,зодчий,2
Ukrainian,2sg,2014_2021,зробити,2
Ukrainian,2sg,2014_2021,зрозуміти,2
Ukrainian,2sg,2014_2021,коритися,2
Ukrainian,2sg,2014_2021,лежити,2
Ukrainian,2sg,2014_2021,летити,2
Ukrainian,2sg,2014_2021,ловити,2
Ukrainian,2sg,2014_2021,ми,2
Ukrainian,2sg,2014_2021,мир,2
Ukrainian,2sg,2014_2021,мовчити,2
Ukrainian,2sg,2014_2021,мотіти,2
Ukrainian,2sg,2014_2021,мій,2
Ukrainian,2sg,2014_2021,нагадувати,2
Ukrainian,2sg,2014_2021,називати,2
Ukrainian,2sg,2014_2021,наставати,2
Ukrainian,2sg,2014_2021,нести,2
Ukrainian,2sg,2014_2021,носити,2
Ukrainian,2sg,2014_2021,обіцяти,2
Ukrainian,2sg,2014_2021,падати,2
Ukrainian,2sg,2014_2021,пасти,2
Ukrainian,2sg,2014_2021,пасувати,2
Ukrainian,2sg,2014_2021,пеленати,2
Ukrainian,2sg,2014_2021,переводити,2
Ukrainian,2sg,2014_2021,перекласти,2
Ukrainian,2sg,2014_2021,повзати,2
Ukrainian,2sg,2014_2021,повірити,2
Ukrainian,2sg,2014_2021,поголити,2
Ukrainian,2sg,2014_2021,показати,2
Ukrainian,2sg,2014_2021,поміститися,2
Ukrainian,2sg,2014_2021,поряд,2
Ukrainian,2sg,2014_2021,поставити,2
Ukrainian,2sg,2014_2021,прагнути,2
Ukrainian,2sg,2014_2021,принести,2
Ukrainian,2sg,2014_2021,присягатися,2
Ukrainian,2sg,2014_2021,приходити,2
Ukrainian,2sg,2014_2021,проводжати,2
Ukrainian,2sg,2014_2021,прокинутися,2
Ukrainian,2sg,2014_2021,просити,2
Ukrainian,2sg,2014_2021,прочитати,2
Ukrainian,2sg,2014_2021,підняти,2
Ukrainian,2sg,2014_2021,пісок,2
Ukrainian,2sg,2014_2021,радіти,2
Ukrainian,2sg,2014_2021,розказати,2
Ukrainian,2sg,2014_2021,розривати,2
Ukrainian,2sg,2014_2021,свій,2
Ukrainian,2sg,2014_2021,світло,2
Ukrainian,2sg,2014_2021,скидати,2
Ukrainian,2sg,2014_2021,слухати,2
Ukrainian,2sg,2014_2021,смерть,2
Ukrainian,2sg,2014_2021,снитися,2
Ukrainian,2sg,2014_2021,солдат,2
Ukrainian,2sg,2014_2021,сповідувати,2
Ukrainian,2sg,2014_2021,співати,2
Ukrainian,2sg,2014_2021,ставати,2
Ukrainian,2sg,2014_2021,схилятися,2
Ukrainian,2sg,2014_2021,той,2
Ukrainian,2sg,2014_2021,тут,2
Ukrainian,2sg,2014_2021,увійти,2
Ukrainian,2sg,2014_2021,увімкнутися,2
Ukrainian,2sg,2014_2021,узятися,2
Ukrainian,2sg,2014_2021,хапати,2
Ukrainian,2sg,2014_2021,хотітися,2
Ukrainian,2sg,2014_2021,хто,2
Ukrainian,2sg,2014_2021,цілувати,2
Ukrainian,2sg,2014_2021,чмати,2
Ukrainian,2sg,2014_2021,чутися,2
Ukrainian,2sg,2014_2021,шияти,2
Ukrainian,2sg,2014_2021,що,2
Ukrainian,2sg,2014_2021,root,1
Ukrainian,2sg,2014_2021,альгометрія,1
Ukrainian,2sg,2014_2021,апелювати,1
Ukrainian,2sg,2014_2021,багатий,1
Ukrainian,2sg,2014_2021,базікати,1
Ukrainian,2sg,2014_2021,баклажан,1
Ukrainian,2sg,2014_2021,барабанити,1
Ukrainian,2sg,2014_2021,беззахисний,1
Ukrainian,2sg,2014_2021,берегтися,1
Ukrainian,2sg,2014_2021,берогти,1
Ukrainian,2sg,2014_2021,ближчий,1
Ukrainian,2sg,2014_2021,блінти,1
Ukrainian,2sg,2014_2021,боронити,1
Ukrainian,2sg,2014_2021,босоніжка,1
Ukrainian,2sg,2014_2021,боягути,1
Ukrainian,2sg,2014_2021,бракний,1
Ukrainian,2sg,2014_2021,брехати,1
Ukrainian,2sg,2014_2021,бриніти,1
Ukrainian,2sg,2014_2021,бродити,1
Ukrainian,2sg,2014_2021,буда,1
Ukrainian,2sg,2014_2021,біда,1
Ukrainian,2sg,2014_2021,більше,1
Ukrainian,2sg,2014_2021,важливий,1
Ukrainian,2sg,2014_2021,важливо,1
Ukrainian,2sg,2014_2021,ввійти,1
Ukrainian,2sg,2014_2021,вдержити,1
Ukrainian,2sg,2014_2021,везти,1
Ukrainian,2sg,2014_2021,вести,1
Ukrainian,2sg,2014_2021,ви,1
Ukrainian,2sg,2014_2021,вибиратися,1
Ukrainian,2sg,2014_2021,вибраний,1
Ukrainian,2sg,2014_2021,виварювати,1
Ukrainian,2sg,2014_2021,вивчити,1
Ukrainian,2sg,2014_2021,видерти,1
Ukrainian,2sg,2014_2021,видніше,1
Ukrainian,2sg,2014_2021,видітися,1
Ukrainian,2sg,2014_2021,визирати,1
Ukrainian,2sg,2014_2021,визнавати,1
Ukrainian,2sg,2014_2021,викривати,1
Ukrainian,2sg,2014_2021,вилизувати,1
Ukrainian,2sg,2014_2021,виловити,1
Ukrainian,2sg,2014_2021,вилікувати,1
Ukrainian,2sg,2014_2021,виплакати,1
Ukrainian,2sg,2014_2021,вирвати,1
Ukrainian,2sg,2014_2021,виросити,1
Ukrainian,2sg,2014_2021,виряджати,1
Ukrainian,2sg,2014_2021,виріжти,1
Ukrainian,2sg,2014_2021,вирізати,1
Ukrainian,2sg,2014_2021,висилати,1
Ukrainian,2sg,2014_2021,висмикнути,1
Ukrainian,2sg,2014_2021,виснути,1
Ukrainian,2sg,2014_2021,висотувати,1
Ukrainian,2sg,2014_2021,вистачити,1
Ukrainian,2sg,2014_2021,вкласти,1
Ukrainian,2sg,2014_2021,вкорінюватися,1
Ukrainian,2sg,2014_2021,вмiти,1
Ukrainian,2sg,2014_2021,вмерти,1
Ukrainian,2sg,2014_2021,вмити,1
Ukrainian,2sg,2014_2021,вмістити,1
Ukrainian,2sg,2014_2021,вміщати,1
Ukrainian,2sg,2014_2021,воювати,1
Ukrainian,2sg,2014_2021,впиватися,1
Ukrainian,2sg,2014_2021,впіймати,1
Ukrainian,2sg,2014_2021,втекти,1
Ukrainian,2sg,2014_2021,втомлений,1
Ukrainian,2sg,2014_2021,втопити,1
Ukrainian,2sg,2014_2021,втратити,1
Ukrainian,2sg,2014_2021,вчитися,1
Ukrainian,2sg,2014_2021,вчорашній,1
Ukrainian,2sg,2014_2021,відвернути,1
Ukrainian,2sg,2014_2021,відвести,1
Ukrainian,2sg,2014_2021,віддати,1
Ukrainian,2sg,2014_2021,відказувати,1
Ukrainian,2sg,2014_2021,відкраяти,1
Ukrainian,2sg,2014_2021,відкривати,1
Ukrainian,2sg,2014_2021,відносити,1
Ukrainian,2sg,2014_2021,відомо,1
Ukrainian,2sg,2014_2021,відстоювати,1
Ukrainian,2sg,2014_2021,відторгати,1
Ukrainian,2sg,2014_2021,відшивати,1
Ukrainian,2sg,2014_2021,вільний,1
Ukrainian,2sg,2014_2021,він,1
Ukrainian,2sg,2014_2021,вітати,1
Ukrainian,2sg,2014_2021,вічний,1
Ukrainian,2sg,2014_2021,в’язень,1
Ukrainian,2sg,2014_2021,гамір,1
Ukrainian,2sg,2014_2021,глина,1
Ukrainian,2sg,2014_2021,го,1
Ukrainian,2sg,2014_2021,горити,1
Ukrainian,2sg,2014_2021,горіти,1
Ukrainian,2sg,2014_2021,господити,1
Ukrainian,2sg,2014_2021,господь,1
Ukrainian,2sg,2014_2021,готовий,1
Ukrainian,2sg,2014_2021,гукати,1
Ukrainian,2sg,2014_2021,гіршати,1
Ukrainian,2sg,2014_2021,держати,1
Ukrainian,2sg,2014_2021,дзвенти,1
Ukrainian,2sg,2014_2021,дзвонити,1
Ukrainian,2sg,2014_2021,дивина,1
Ukrainian,2sg,2014_2021,диво,1
Ukrainian,2sg,2014_2021,дивуватися,1
Ukrainian,2sg,2014_2021,добивати,1
Ukrainian,2sg,2014_2021,добирати,1
Ukrainian,2sg,2014_2021,добре,1
Ukrainian,2sg,2014_2021,довбати,1
Ukrainian,2sg,2014_2021,договорити,1
Ukrainian,2sg,2014_2021,дожити,1
Ukrainian,2sg,2014_2021,дозволити,1
Ukrainian,2sg,2014_2021,доказ,1
Ukrainian,2sg,2014_2021,доправити,1
Ukrainian,2sg,2014_2021,доростити,1
Ukrainian,2sg,2014_2021,дотягнутися,1
Ukrainian,2sg,2014_2021,дотягтися,1
Ukrainian,2sg,2014_2021,дражнути,1
Ukrainian,2sg,2014_2021,друг,1
Ukrainian,2sg,2014_2021,дізнаватися,1
Ukrainian,2sg,2014_2021,діставати,1
Ukrainian,2sg,2014_2021,дістатися,1
Ukrainian,2sg,2014_2021,жалоба,1
Ukrainian,2sg,2014_2021,жаль,1
Ukrainian,2sg,2014_2021,желати,1
Ukrainian,2sg,2014_2021,житися,1
Ukrainian,2sg,2014_2021,забирати,1
Ukrainian,2sg,2014_2021,забрати,1
Ukrainian,2sg,2014_2021,забутися,1
Ukrainian,2sg,2014_2021,завезти,1
Ukrainian,2sg,2014_2021,завинити,1
Ukrainian,2sg,2014_2021,заганяти,1
Ukrainian,2sg,2014_2021,заговорювати,1
Ukrainian,2sg,2014_2021,загубити,1
Ukrainian,2sg,2014_2021,займати,1
Ukrainian,2sg,2014_2021,зайнятий,1
Ukrainian,2sg,2014_2021,закохуватися,1
Ukrainian,2sg,2014_2021,закінчуватися,1
Ukrainian,2sg,2014_2021,залазити,1
Ukrainian,2sg,2014_2021,залисати,1
Ukrainian,2sg,2014_2021,залітати,1
Ukrainian,2sg,2014_2021,замкнути,1
Ukrainian,2sg,2014_2021,занести,1
Ukrainian,2sg,2014_2021,запам’ятати,1
Ukrainian,2sg,2014_2021,запасти,1
Ukrainian,2sg,2014_2021,запитувати,1
Ukrainian,2sg,2014_2021,заплющувати,1
Ukrainian,2sg,2014_2021,заповідати,1
Ukrainian,2sg,2014_2021,запропонувати,1
Ukrainian,2sg,2014_2021,запросити,1
Ukrainian,2sg,2014_2021,засинати,1
Ukrainian,2sg,2014_2021,засипатися,1
Ukrainian,2sg,2014_2021,заскочити,1
Ukrainian,2sg,2014_2021,заслабти,1
Ukrainian,2sg,2014_2021,засміятися,1
Ukrainian,2sg,2014_2021,заснути,1
Ukrainian,2sg,2014_2021,заспокити,1
Ukrainian,2sg,2014_2021,захистити,1
Ukrainian,2sg,2014_2021,захищати,1
Ukrainian,2sg,2014_2021,захопити,1
Ukrainian,2sg,2014_2021,зачекати,1
Ukrainian,2sg,2014_2021,збивати,1
Ukrainian,2sg,2014_2021,збуджений,1
Ukrainian,2sg,2014_2021,зважуватися,1
Ukrainian,2sg,2014_2021,звати,1
Ukrainian,2sg,2014_2021,звертатися,1
Ukrainian,2sg,2014_2021,звоювати,1
Ukrainian,2sg,2014_2021,звіря,1
Ukrainian,2sg,2014_2021,згадувати,1
Ukrainian,2sg,2014_2021,згасити,1
Ukrainian,2sg,2014_2021,зголоситися,1
Ukrainian,2sg,2014_2021,згорнути,1
Ukrainian,2sg,2014_2021,згорнутися,1
Ukrainian,2sg,2014_2021,здатний,1
Ukrainian,2sg,2014_2021,зламаний,1
Ukrainian,2sg,2014_2021,злякати,1
Ukrainian,2sg,2014_2021,знайомий,1
Ukrainian,2sg,2014_2021,знаходити,1
Ukrainian,2sg,2014_2021,знаходитися,1
Ukrainian,2sg,2014_2021,зобразити,1
Ukrainian,2sg,2014_2021,зрушуватися,1
Ukrainian,2sg,2014_2021,зрікатися,1
Ukrainian,2sg,2014_2021,зупинитися,1
Ukrainian,2sg,2014_2021,зупиняти,1
Ukrainian,2sg,2014_2021,зупинятися,1
Ukrainian,2sg,2014_2021,зіп’ештися,1
Ukrainian,2sg,2014_2021,зірвештися,1
Ukrainian,2sg,2014_2021,зістрибнути,1
Ukrainian,2sg,2014_2021,зітхна,1
Ukrainian,2sg,2014_2021,з’явитися,1
Ukrainian,2sg,2014_2021,з’являтися,1
Ukrainian,2sg,2014_2021,квіти,1
Ukrainian,2sg,2014_2021,квітка,1
Ukrainian,2sg,2014_2021,книжка,1
Ukrainian,2sg,2014_2021,колихати,1
Ukrainian,2sg,2014_2021,коліна,1
Ukrainian,2sg,2014_2021,командити,1
Ukrainian,2sg,2014_2021,копати,1
Ukrainian,2sg,2014_2021,красивий,1
Ukrainian,2sg,2014_2021,крити,1
Ukrainian,2sg,2014_2021,кричити,1
Ukrainian,2sg,2014_2021,кров,1
