poem_id,author_id,1sg,1pl,2sg,2pl_vy_polite_singular,2pl_vy_true_plural,2pl,n_total,exposure_n_stanzas,exposure_n_stanza_index_max,exposure_n_tokens,exposure_n_finite_verbs,exposure_n_finite_verbs_excl_imperative,min_stanzas,min_tokens,include_in_offset_models,include_in_fv_offset_models,include_in_fv_excl_imp_offset_models,language_clean,year_int,period3
__row_index_3463_1,A13,3,1,1,0,0,0,5,1,1.0,83,7,7,1,83,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3482_1,A13,5,2,4,0,0,0,11,1,1.0,103,7,4,1,103,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3485_1,A13,1,2,0,0,0,0,3,2,3.0,50,4,4,2,21,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3476_1,A13,1,0,0,0,0,0,1,1,2.0,147,14,14,1,147,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3481_1,A13,0,13,0,0,0,0,13,1,1.0,157,19,19,1,157,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3491_1,A13,3,0,0,0,1,1,4,1,1.0,68,5,5,1,68,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3490_1,A13,5,4,2,0,0,0,11,1,1.0,74,8,6,1,74,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3489_1,A13,3,0,1,0,0,0,4,1,1.0,136,23,23,1,136,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3479_1,A13,9,0,2,0,0,0,11,2,2.0,139,19,19,2,15,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3493_1,A13,0,0,2,0,0,0,2,2,2.0,27,5,5,2,13,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3478_1,A13,4,1,6,0,0,0,11,5,5.0,154,20,19,5,23,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3477_1,A13,3,0,0,0,0,0,3,1,2.0,215,29,28,1,215,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3488_1,A13,2,5,10,0,0,0,17,5,5.0,128,14,14,5,20,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3492_1,A13,4,7,2,0,0,0,13,1,1.0,160,18,17,1,160,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3500_1,A13,2,2,4,0,0,0,8,1,1.0,88,14,11,1,88,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3474_1,A13,15,4,5,0,0,0,24,6,8.0,277,31,29,6,36,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3498_1,A13,17,5,1,0,1,1,24,14,19.0,393,51,51,14,4,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3494_1,A13,5,0,0,0,0,0,5,1,2.0,66,19,18,1,66,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3495_1,A13,0,17,0,0,0,0,17,9,9.0,123,15,15,9,6,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3505_1,A13,9,0,0,0,0,0,9,1,2.0,61,9,9,1,61,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3514_1,A13,1,0,0,0,0,0,1,1,1.0,49,4,4,1,49,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3509_1,A13,3,0,4,0,0,0,7,1,1.0,100,11,11,1,100,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3511_1,A13,3,0,0,0,0,0,3,1,3.0,13,3,2,1,13,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3475_1,A13,5,10,0,0,0,0,15,1,2.0,202,64,64,1,202,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3512_1,A13,1,1,2,0,1,1,5,1,2.0,106,22,22,1,106,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3513_1,A13,4,0,7,0,0,0,11,5,5.0,90,13,11,5,7,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3510_1,A13,2,5,0,0,0,0,7,4,4.0,145,17,17,4,24,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3507_1,A13,0,0,2,0,0,0,2,1,5.0,21,3,3,1,21,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3503_1,A13,4,7,2,0,0,0,13,1,1.0,160,18,17,1,160,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3515_1,A10,0,0,14,0,0,0,14,6,8.0,125,21,16,6,12,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3519_1,A10,0,1,9,0,0,0,10,3,4.0,95,14,8,3,26,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3506_1,A13,6,0,7,0,0,0,13,1,1.0,163,17,16,1,163,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3497_1,A13,4,5,0,0,0,0,9,1,1.0,159,36,36,1,159,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3524_1,A10,0,0,5,0,0,0,5,1,1.0,69,9,6,1,69,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3501_1,A13,20,5,1,0,0,0,26,11,23.0,344,40,39,11,5,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3521_1,A10,8,0,7,0,0,0,15,7,8.0,151,8,8,7,18,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3516_1,A10,0,0,8,0,0,0,8,5,7.0,111,22,18,5,21,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3520_1,A10,4,0,7,0,0,0,11,9,15.0,167,30,28,9,15,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3529_1,A10,28,1,0,0,7,7,36,8,8.0,417,47,46,8,31,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3523_1,A10,7,2,5,0,0,0,14,7,12.0,89,12,12,7,2,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3508_1,A13,4,10,0,0,0,0,14,1,2.0,211,63,63,1,211,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3518_1,A10,4,1,7,0,0,0,12,8,9.0,94,11,9,8,2,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3522_1,A10,13,0,11,0,1,1,25,5,5.0,195,19,14,5,31,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3526_1,A10,7,0,0,0,0,0,7,5,5.0,126,24,24,5,11,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3538_1,A10,13,0,2,0,3,3,18,4,7.0,79,12,9,4,13,True,True,True,Ukrainian,2021.0,P1_2014_2021
__row_index_3528_1,A10,0,1,0,0,5,5,6,1,2.0,70,17,16,1,70,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3533_1,A10,1,0,7,0,0,0,8,1,1.0,92,5,5,1,92,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3530_1,A10,5,1,17,0,1,1,24,3,3.0,177,21,10,3,52,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3532_1,A10,0,1,4,0,0,0,5,3,5.0,60,8,8,3,16,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3534_1,A10,4,0,6,0,0,0,10,1,1.0,134,11,6,1,134,True,True,True,Ukrainian,2023.0,P2_2022_plus
__row_index_3537_1,A10,2,0,5,0,2,2,9,2,2.0,102,15,15,2,31,True,True,True,Ukrainian,2021.0,P1_2014_2021
__row_index_3539_1,A10,0,1,9,0,0,0,10,3,4.0,95,14,8,3,26,True,True,True,Ukrainian,2021.0,P1_2014_2021
__row_index_3535_1,A10,6,1,4,0,0,0,11,4,8.0,75,13,12,4,15,True,True,True,Ukrainian,2022.0,P2_2022_plus
__row_index_3517_1,A10,18,27,8,0,0,0,53,9,9.0,511,61,59,9,26,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3541_1,A10,10,2,3,0,0,0,15,1,1.0,84,9,8,1,84,True,True,True,Ukrainian,2020.0,P1_2014_2021
__row_index_3542_1,A10,0,0,5,0,0,0,5,1,1.0,69,9,6,1,69,True,True,True,Ukrainian,2020.0,P1_2014_2021
__row_index_3545_1,A10,0,2,3,0,0,0,5,1,1.0,105,20,20,1,105,True,True,True,Ukrainian,2019.0,P1_2014_2021
__row_index_3548_1,A10,4,1,10,0,0,0,15,4,4.0,70,15,6,4,16,True,True,True,Ukrainian,2019.0,P1_2014_2021
__row_index_3544_1,A10,4,0,6,0,0,0,10,1,1.0,134,11,6,1,134,True,True,True,Ukrainian,2020.0,P1_2014_2021
__row_index_3554_1,A26,2,2,5,0,1,1,10,5,5.0,111,16,14,5,12,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3546_1,A10,10,0,10,0,0,0,20,1,1.0,116,14,12,1,116,True,True,True,Ukrainian,2019.0,P1_2014_2021
__row_index_3543_1,A10,4,0,9,0,0,0,13,2,2.0,91,12,12,2,10,True,True,True,Ukrainian,2020.0,P1_2014_2021
__row_index_3540_1,A10,4,1,6,0,3,3,14,4,4.0,129,11,9,4,18,True,True,True,Ukrainian,2020.0,P1_2014_2021
__row_index_3550_1,A10,8,1,13,0,1,1,23,4,4.0,138,19,16,4,28,True,True,True,Ukrainian,2019.0,P1_2014_2021
__row_index_3547_1,A10,1,0,11,0,0,0,12,3,3.0,81,17,8,3,26,True,True,True,Ukrainian,2019.0,P1_2014_2021
__row_index_3549_1,A10,5,0,3,0,0,0,8,1,1.0,79,14,9,1,79,True,True,True,Ukrainian,2019.0,P1_2014_2021
__row_index_3561_1,A26,0,4,1,0,0,0,5,3,3.0,68,7,7,3,6,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3525_1,A10,3,2,2,0,1,1,8,5,12.0,181,24,24,5,13,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3555_1,A26,2,0,1,0,0,0,3,2,4.0,36,3,3,2,16,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3527_1,A10,16,27,8,0,0,0,51,9,9.0,493,58,56,9,24,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3556_1,A26,0,1,0,0,0,0,1,1,1.0,37,5,5,1,37,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3552_1,A26,3,3,2,0,0,0,8,4,5.0,93,13,11,4,18,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3562_1,A26,2,0,3,0,1,1,6,3,6.0,71,10,7,3,6,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3558_1,A26,1,1,1,0,0,0,3,2,5.0,35,3,3,2,15,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3564_1,A26,2,0,0,0,0,0,2,1,2.0,25,3,3,1,25,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3570_1,A05,1,0,0,0,0,0,1,1,1.0,191,11,7,1,191,True,True,True,Russian,2023.0,P2_2022_plus
__row_index_3559_1,A26,3,2,2,0,0,0,7,4,6.0,200,29,29,4,13,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3565_1,A26,4,1,7,0,0,0,12,3,10.0,119,21,16,3,25,True,True,True,Ukrainian,2025.0,P2_2022_plus
__row_index_3536_1,A10,5,2,33,0,1,1,41,10,12.0,339,53,50,10,8,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1029_1,A05,0,0,1,0,0,0,1,1,1.0,171,9,7,1,171,True,True,True,Russian,2022.0,P2_2022_plus
UP1182_1,A11,0,1,0,0,0,0,1,1,2.0,16,2,2,1,16,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP116_1,A05,0,1,5,0,0,0,6,1,2.0,27,4,0,1,27,True,True,False,Russian,2014.0,P1_2014_2021
UP2043_1,A06,0,1,0,0,0,0,1,1,2.0,49,6,6,1,49,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2384_1,A32,0,3,6,0,0,0,9,1,1.0,198,19,19,1,198,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2458_1,A17,1,9,1,0,0,0,11,1,1.0,170,3,3,1,170,True,True,True,Russian,2014.0,P1_2014_2021
UP2037_1,A06,14,9,23,0,5,5,51,5,5.0,443,146,132,5,18,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2596_1,A04,2,3,0,0,0,0,5,2,3.0,42,6,6,2,19,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP348_1,A18,7,3,7,0,0,0,17,1,1.0,127,11,10,1,127,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP399_1,A18,8,0,2,0,0,0,10,1,1.0,123,15,15,1,123,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP465_1,A21,1,0,0,0,0,0,1,1,2.0,5,0,0,1,5,True,False,False,Russian,2015.0,P1_2014_2021
UP469_1,A22,10,4,0,0,11,11,25,1,1.0,247,10,6,1,247,True,True,True,Russian,2015.0,P1_2014_2021
UP466_1,A22,7,5,1,0,10,10,23,1,1.0,367,9,7,1,367,True,True,True,Russian,2015.0,P1_2014_2021
UP468_1,A22,5,16,4,0,5,5,30,1,1.0,626,11,9,1,626,True,True,True,Russian,2015.0,P1_2014_2021
UP470_1,A22,8,9,3,0,8,8,28,1,1.0,330,15,12,1,330,True,True,True,Russian,2015.0,P1_2014_2021
UP471_1,A22,7,8,0,0,7,7,22,1,1.0,498,17,16,1,498,True,True,True,Russian,2015.0,P1_2014_2021
UP467_1,A22,7,5,8,0,8,8,28,1,1.0,481,9,5,1,481,True,True,True,Russian,2015.0,P1_2014_2021
UP472_1,A22,18,17,1,0,35,35,71,1,1.0,831,47,33,1,831,True,True,True,Russian,2015.0,P1_2014_2021
UP840_1,A25,6,2,2,0,1,1,11,1,2.0,94,11,11,1,94,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP829_1,A05,0,0,18,0,1,1,19,1,1.0,200,8,6,1,200,True,True,True,Russian,2022.0,P2_2022_plus
UP998_1,A05,5,1,0,0,0,0,6,3,6.0,131,10,9,3,41,True,True,True,Russian,2022.0,P2_2022_plus
__row_index_3484_1,A13,4,0,1,0,0,0,5,2,2.0,99,14,14,2,5,True,True,True,Ukrainian,2024.0,P2_2022_plus
__row_index_3502_1,A13,2,0,0,0,0,0,2,1,2.0,25,3,3,1,25,True,True,True,Ukrainian,2025.0,P2_2022_plus
